,tree_id,lat,lon,month_planted,year_planted,season
31516,210103,37.76230983,-122.4739077,8,2009,summer
31517,54866,37.77376549,-122.4468603,8,1972,summer
31521,36946,37.78560515,-122.4614794,5,1998,spring
31525,41106,37.77495885,-122.4495427,11,1999,fall
31528,87856,37.76362899,-122.4333103,6,2008,summer
31529,89691,37.77859518,-122.4734504,3,2008,spring
31531,59279,37.79546445,-122.433772,8,1980,summer
31537,66360,37.79580393,-122.4451489,12,1990,winter
31538,52981,37.80556091,-122.4210876,5,2007,spring
31545,13419,37.79388963,-122.3953435,9,1991,fall
31549,1221,37.71175165,-122.4642176,4,2008,spring
31552,94683,37.75857992,-122.5089435,10,2010,fall
31554,115997,37.73665241,-122.4252417,8,2016,summer
31558,11983,37.73161513,-122.3819408,3,2007,spring
31561,33644,37.7759951,-122.4259544,12,1996,winter
31565,87610,37.72420094,-122.4723634,9,2014,fall
31568,209828,37.76453164,-122.4641068,11,1972,fall
31569,97118,37.74276775,-122.478566,2,2014,winter
31574,40020,37.73204468,-122.3925337,2,1999,winter
31585,22966,37.76426987,-122.4217218,7,2010,summer
31586,237551,37.76040955,-122.4306894,5,2017,spring
31592,242231,37.76208312,-122.4428817,7,2018,summer
31601,95846,37.78097043,-122.3919884,8,2011,summer
31602,24836,37.73549043,-122.4098748,1,1996,winter
31603,84793,37.77702586,-122.3952571,3,2007,spring
31604,89511,37.77761766,-122.4982755,3,2008,spring
31608,113825,37.74929474,-122.4338914,11,2015,fall
31620,109689,37.71819026,-122.4302137,2,2015,winter
31621,92414,37.7352069,-122.4933566,7,2009,summer
31625,27759,37.75013923,-122.3884733,12,2005,winter
31627,156498,37.73803421,-122.4166238,1,2018,winter
31628,45590,37.75426253,-122.492676,7,2001,summer
31630,107226,37.78444802,-122.4043075,12,2014,winter
31634,62220,37.72606613,-122.4383791,9,1985,fall
31638,47676,37.76096254,-122.3935686,5,2002,spring
31642,111043,37.74112977,-122.4795778,5,2015,spring
31643,22762,37.78005848,-122.4361195,3,2005,spring
31669,22222,37.73842162,-122.3892094,11,2012,fall
31683,98582,37.78566141,-122.4581413,2,2012,winter
31684,15714,37.72759546,-122.4323786,5,1995,spring
31687,253250,37.74676427,-122.4633272,1,2018,winter
31693,90698,37.77366509,-122.5029543,4,2008,spring
31697,147764,37.78444254,-122.465685,3,2021,spring
31699,86457,37.7453494,-122.4843755,12,2006,winter
31708,9704,37.77754665,-122.423202,1,1995,winter
31722,42166,37.77949374,-122.4025987,6,2000,summer
31728,30662,37.77160596,-122.4206915,6,2003,summer
31729,59607,37.75837779,-122.3891887,2,1981,winter
31734,50200,37.7785524,-122.4834707,8,2003,summer
31736,63551,37.78543716,-122.4094397,4,1987,spring
31739,22074,37.74924788,-122.3873296,12,1997,winter
31740,115624,37.7674443,-122.4009268,2,2016,winter
31743,79257,37.77825788,-122.4954405,12,2007,winter
31744,23488,37.79854164,-122.4238886,12,2004,winter
31745,99379,37.72641898,-122.3906398,5,2012,spring
31749,42159,37.77490888,-122.4801444,6,2000,summer
31752,91795,37.78607891,-122.3930204,3,2007,spring
31755,13423,37.79406883,-122.3951111,12,2002,winter
31757,108974,37.75095515,-122.4111161,1,2015,winter
31758,38065,37.78350531,-122.4453923,7,1998,summer
31765,5160,37.77187689,-122.4372836,6,2007,summer
31778,25861,37.80263201,-122.4008942,10,1995,fall
31780,37611,37.77667839,-122.474478,6,1998,summer
31787,95277,37.77805105,-122.4639907,2,2016,winter
31788,42988,37.7290064,-122.4192241,9,2000,fall
31789,90315,37.77629888,-122.4828078,3,2013,spring
31790,160553,37.71808416,-122.4345491,10,2017,fall
31796,262458,37.730479,-122.433675,2,2019,winter
31804,65925,37.78429729,-122.4578477,6,1990,summer
31811,43088,37.78360956,-122.4124464,7,2000,summer
31812,62589,37.77577929,-122.4975876,2,1986,winter
31814,16334,37.73149766,-122.4540256,4,2008,spring
31816,68347,37.77876541,-122.4804205,8,1993,summer
31825,61065,37.79754802,-122.4441468,8,1983,summer
31829,50551,37.77688228,-122.4558004,11,2003,fall
31830,117614,37.78891971,-122.4069512,6,2016,summer
31833,246204,37.768153,-122.4456663,3,1979,spring
31834,24866,37.7279941,-122.4036522,3,1996,spring
31836,195,37.76444171,-122.4331954,5,2011,spring
31837,88563,37.80208546,-122.4418366,7,2008,summer
31839,117954,37.73472568,-122.3947876,7,2016,summer
31854,85638,37.72813567,-122.3824452,3,2007,spring
31865,51593,37.77368923,-122.4485667,11,2010,fall
31867,142830,37.79213053,-122.4210841,7,1980,summer
31868,1693,37.72976942,-122.3810977,12,1996,winter
31873,43856,37.73541798,-122.4933732,7,2000,summer
31876,23031,37.75785207,-122.4213291,3,1992,spring
31877,39272,37.79507476,-122.4442862,4,2015,spring
31880,15601,37.74334515,-122.4206227,5,1995,spring
31885,117443,37.72614785,-122.4262291,6,2016,summer
31888,114550,37.76429145,-122.3882845,11,2015,fall
31889,261074,37.73156974,-122.3993832,10,2019,fall
31890,264848,37.73279028,-122.4064701,11,2020,fall
31891,19382,37.77534816,-122.4018221,2,1993,winter
31892,55307,37.80006887,-122.4258822,11,2012,fall
31895,85694,37.78179982,-122.3953625,4,2007,spring
31896,42714,37.73132083,-122.3972461,6,2000,summer
31901,61347,37.78983223,-122.4477765,2,1984,winter
31902,67718,37.77856089,-122.3969803,11,1992,fall
31904,248924,37.73659701,-122.3861916,4,2017,spring
31908,121206,37.80312232,-122.4187469,11,2016,fall
31915,266683,37.74714231,-122.3959145,11,2021,fall
31916,89720,37.77895296,-122.4656749,2,2008,winter
31918,59040,37.77648722,-122.4098101,4,1980,spring
31923,15811,37.71822923,-122.4398669,4,1995,spring
31924,40198,37.77736824,-122.5004231,4,1999,spring
31928,37185,37.77867575,-122.4104255,6,1998,summer
31930,28282,37.75967776,-122.4190637,9,2006,fall
31933,202420,37.78756425,-122.3914828,12,2001,winter
31938,45033,37.76045207,-122.4173067,4,2001,spring
31939,5217,37.77813801,-122.4383189,6,2009,summer
31940,91659,37.7569082,-122.4166255,3,2007,spring
31944,24875,37.72948446,-122.4042751,2,2001,winter
31947,91919,37.76367515,-122.4732937,2,2009,winter
31956,32347,37.76449884,-122.4944594,10,1996,fall
31961,49326,37.77548511,-122.3975639,2,2003,winter
